156.99 	 133.7
157.06 	 133.68
157.08 	 133.73
157.08 	 133.75
157.06 	 133.73
157.06 	 133.7
157.04 	 133.7
157.06 	 133.7
157.1 	 133.66
157.08 	 133.7
157.13 	 133.75
157.08 	 133.73
157.1 	 133.73
157.08 	 133.7
157.04 	 133.64
157.06 	 133.75
157.06 	 133.75
157.04 	 133.73
157.13 	 133.7
156.99 	 133.73
157.06 	 133.73
157.02 	 133.73
157.08 	 133.7
157.06 	 133.68
157.06 	 133.73
157.08 	 133.73
157.08 	 133.7
157.06 	 133.68
157.08 	 133.75
157.1 	 133.75
157.04 	 133.7
156.99 	 133.7
157.04 	 133.7
157.04 	 133.7
157.1 	 133.64
157.08 	 133.68
157.06 	 133.66
157.06 	 133.73
157.02 	 133.73
157.02 	 133.75
157.08 	 133.7
156.99 	 133.77
157.04 	 133.7
157.08 	 133.77
157.04 	 133.75
157.08 	 133.77
157.1 	 133.73
157.08 	 133.73
